customerID,gender,Partner,SeniorCitizen,PhoneService,PaymentMethod,MonthlyCharges,Churn
1552-CZCLL,Female,Yes,0,Yes,Credit card (automatic),20,No
3038-PQIUY,Female,No,0,Yes,Bank transfer (automatic),66.15,No
1501-SGHBW,Male,No,0,Yes,Mailed check,45.85,Yes
9313-CDOGY,Male,Yes,0,Yes,Electronic check,19.6,No
8148-BPLZQ,Male,No,0,Yes,Electronic check,49.8,No
2623-DRYAM,Female,Yes,0,Yes,Electronic check,101.75,No
9987-LUTYD,Female,No,0,Yes,Mailed check,55.15,No
3208-YPIOE,Male,No,0,Yes,Electronic check,75.25,Yes
4488-KQFDT,Female,No,0,Yes,Electronic check,103.95,No
2612-RANWT,Female,No,0,Yes,Bank transfer (automatic),100.15,Yes
5693-PIPCS,Male,No,0,Yes,Credit card (automatic),99.65,No
0491-KAPQG,Male,No,0,Yes,Electronic check,73.7,No
1925-LFCZZ,Male,No,1,No,Bank transfer (automatic),50.05,No
8039-EQPIM,Male,Yes,0,No,Bank transfer (automatic),60.25,No
6900-PXRMS,Male,Yes,1,Yes,Electronic check,105.75,Yes
8707-RMEZH,Female,Yes,1,Yes,Credit card (automatic),87.3,No
3346-BRMIS,Female,Yes,1,No,Electronic check,48.35,Yes
3209-ZPKFI,Male,Yes,0,Yes,Electronic check,54.25,No
6479-VDGRK,Female,Yes,0,Yes,Bank transfer (automatic),85.3,No
9373-WSLOY,Male,Yes,1,No,Electronic check,50,No
2933-FILNV,Female,Yes,0,No,Mailed check,24.4,Yes
3569-JFODW,Female,Yes,0,Yes,Credit card (automatic),90.95,No
9819-FBNSV,Male,Yes,1,Yes,Bank transfer (automatic),72.25,No
9544-PYPSJ,Female,Yes,1,Yes,Credit card (automatic),96.1,No
1591-XWLGB,Female,Yes,0,Yes,Credit card (automatic),19.85,No
0396-UKGAI,Male,No,0,Yes,Bank transfer (automatic),55.3,No
3243-ZHOHY,Female,No,0,Yes,Mailed check,20.1,No
5186-EJEGL,Male,No,0,Yes,Mailed check,69.5,No
7527-QNRUS,Male,Yes,0,Yes,Mailed check,25.15,No
9986-BONCE,Female,No,0,Yes,Bank transfer (automatic),20.95,Yes
2722-JMONI,Female,Yes,1,Yes,Electronic check,49.55,Yes
2203-GHNWN,Female,Yes,0,Yes,Mailed check,79.65,No
3878-AVSOQ,Female,No,1,Yes,Electronic check,71.25,No
3258-SYSWS,Male,No,1,Yes,Bank transfer (automatic),113.8,No
5296-PSYVW,Female,Yes,0,Yes,Electronic check,24.55,No
6319-QSUSR,Female,No,0,Yes,Credit card (automatic),19.7,No
4083-EUGRJ,Male,No,0,Yes,Mailed check,20.25,Yes
7579-OOPEC,Female,Yes,1,Yes,Credit card (automatic),50.15,Yes
0512-FLFDW,Female,Yes,1,Yes,Credit card (automatic),100.5,No
1771-OADNZ,Male,Yes,1,Yes,Electronic check,95.9,Yes
0487-CRLZF,Female,No,0,Yes,Bank transfer (automatic),74.45,No
2107-FBPTK,Female,No,1,Yes,Electronic check,104.1,No
9451-WLYRI,Female,Yes,0,Yes,Credit card (automatic),19.05,No
8219-VYBVI,Male,No,0,Yes,Mailed check,25,No
1991-VOPLL,Female,No,0,Yes,Mailed check,19.05,No
9738-QLWTP,Male,No,0,Yes,Electronic check,81.9,No
1016-DJTSV,Male,No,1,Yes,Electronic check,69.7,No
9419-IPPBE,Female,Yes,0,Yes,Electronic check,90.15,No
0174-QRVVY,Male,Yes,0,Yes,Credit card (automatic),25.35,No
5699-BNCAS,Male,No,1,Yes,Mailed check,24.65,No
2900-PHPLN,Female,Yes,1,Yes,Credit card (automatic),19.55,No
0612-RTZZA,Female,No,1,No,Electronic check,25.25,Yes
8106-GWQOK,Male,Yes,0,No,Bank transfer (automatic),60,No
8751-EDEKA,Female,Yes,0,Yes,Credit card (automatic),89.9,No
6878-GGDWG,Female,Yes,0,Yes,Bank transfer (automatic),19.4,No
4039-PIMHX,Male,Yes,1,Yes,Mailed check,49.8,No
8450-LUGUK,Female,Yes,0,Yes,Bank transfer (automatic),24.1,No
3604-WLABM,Female,No,0,Yes,Electronic check,54.25,No
0795-GMVQO,Male,Yes,0,Yes,Credit card (automatic),109.9,No
2259-OUUSZ,Male,No,0,No,Credit card (automatic),35.5,No
1142-IHLOO,Female,No,0,Yes,Credit card (automatic),87.55,No
6410-LEFEN,Female,No,0,Yes,Electronic check,45.15,Yes
4633-MKHYU,Female,No,0,Yes,Mailed check,88.4,No
6257-RJOHI,Male,No,0,Yes,Mailed check,50.8,No
1545-JFUML,Male,Yes,0,Yes,Electronic check,99,No
3194-ORPIK,Female,Yes,0,Yes,Bank transfer (automatic),84.4,Yes
7826-VVKWT,Female,Yes,1,Yes,Electronic check,96.55,No
1353-GHZOS,Male,Yes,0,Yes,Bank transfer (automatic),59.75,No
2587-EKXTS,Male,No,0,Yes,Electronic check,111.5,No
5442-BXVND,Female,Yes,0,Yes,Bank transfer (automatic),24.25,No
8816-VXNZD,Female,No,0,Yes,Electronic check,75.1,Yes
9378-FXTIZ,Female,Yes,0,Yes,Credit card (automatic),70.15,Yes
1723-HKXJQ,Male,No,0,Yes,Electronic check,101.75,Yes
7825-GKXMW,Female,No,0,Yes,Electronic check,45.8,Yes
9753-OYLBX,Female,No,0,Yes,Mailed check,20.5,No
2364-UFROM,Male,No,0,Yes,Electronic check,70.4,No
6656-JWRQX,Female,No,0,No,Mailed check,30.55,No
6473-ULUHT,Male,Yes,0,Yes,Electronic check,84.9,No
1240-KNSEZ,Male,No,0,Yes,Mailed check,20.1,Yes
0836-SEYLU,Male,Yes,0,No,Mailed check,40.65,Yes
4433-JCGCG,Male,Yes,1,Yes,Electronic check,101,Yes
3716-BDVDB,Male,No,0,Yes,Electronic check,69.1,Yes
7688-AWMDX,Male,Yes,0,Yes,Bank transfer (automatic),54.5,No
2842-BCQGE,Male,No,0,Yes,Credit card (automatic),75.35,No
7244-QWYHG,Male,Yes,0,No,Bank transfer (automatic),44.45,No
5899-MQZZL,Female,No,0,Yes,Mailed check,75,Yes
6849-OYAMU,Male,Yes,0,Yes,Bank transfer (automatic),100,Yes
5312-UXESG,Female,No,0,Yes,Bank transfer (automatic),98.05,No
9488-HGMJH,Female,No,1,Yes,Electronic check,71.15,Yes
6038-GCYEC,Female,No,0,No,Credit card (automatic),54.15,Yes
2150-WLKUW,Female,Yes,0,Yes,Bank transfer (automatic),63.9,No
7159-FVYPK,Female,Yes,0,Yes,Bank transfer (automatic),69.15,No
7032-LMBHI,Female,No,0,Yes,Bank transfer (automatic),64.65,No
1150-WFARN,Female,Yes,0,Yes,Credit card (automatic),108.75,Yes
6088-BXMRG,Female,Yes,0,Yes,Electronic check,98.85,No
3144-AUDBS,Female,Yes,0,Yes,Electronic check,49.15,Yes
4821-SJHJV,Female,Yes,0,Yes,Electronic check,89.6,No
7346-MEDWM,Female,No,0,Yes,Electronic check,83.25,No
1137-DGOWI,Female,Yes,0,Yes,Bank transfer (automatic),70.25,No
5616-PRTNT,Male,No,0,Yes,Electronic check,19.4,Yes
3812-LRZIR,Female,Yes,0,Yes,Electronic check,24.5,No
4818-QIUFN,Female,No,1,Yes,Electronic check,79.15,Yes
9483-GCPWE,Male,No,0,Yes,Mailed check,20.1,No
4227-OJHAL,Female,Yes,0,Yes,Credit card (automatic),73,No
9220-CXRSC,Female,Yes,0,Yes,Credit card (automatic),61.4,No
4993-JCRGJ,Male,No,0,Yes,Mailed check,84.3,No
9537-JALFH,Male,Yes,0,Yes,Bank transfer (automatic),19.9,No
6698-OXETB,Male,No,0,Yes,Mailed check,20.4,No
2103-ZRXFN,Male,No,0,Yes,Mailed check,50.75,No
3724-BSCVH,Male,Yes,0,Yes,Mailed check,20.45,No
4877-TSOFF,Female,Yes,0,Yes,Bank transfer (automatic),75.75,No
9209-NWPGU,Male,No,0,Yes,Electronic check,65.4,No
6961-VCPMC,Male,Yes,1,Yes,Electronic check,80.4,Yes
7306-YDSOI,Male,Yes,0,Yes,Bank transfer (automatic),59.75,No
5288-AHOUP,Male,No,1,Yes,Electronic check,78.5,No
6688-UZPWD,Female,Yes,0,Yes,Electronic check,102,Yes
0655-YDGFJ,Male,No,0,Yes,Bank transfer (automatic),48.95,No
8468-EHYJA,Female,Yes,0,Yes,Electronic check,99.65,No
6823-SIDFQ,Male,No,0,Yes,Credit card (automatic),18.25,No
1097-FSPVW,Female,No,0,Yes,Credit card (automatic),54.55,No
2839-RFSQE,Female,No,0,Yes,Mailed check,20.65,Yes
8328-SKJNO,Male,No,0,No,Bank transfer (automatic),40.65,No
7010-ZMVBF,Female,Yes,0,Yes,Mailed check,20.45,No
5201-CBWYG,Male,Yes,0,Yes,Bank transfer (automatic),24.8,No
0968-GSIKN,Female,No,0,Yes,Mailed check,70.8,Yes
1965-DDBWU,Male,No,0,Yes,Credit card (automatic),89.05,Yes
9057-SIHCH,Female,No,0,Yes,Electronic check,96.6,Yes
6352-GIGGQ,Male,No,0,Yes,Bank transfer (automatic),88.8,No
3635-QQRQD,Male,No,0,Yes,Credit card (automatic),20.05,No
6771-XWBDM,Female,Yes,0,Yes,Credit card (automatic),104.5,Yes
2897-DOVND,Male,No,0,Yes,Electronic check,69.8,No
3082-YVEKW,Female,Yes,0,Yes,Bank transfer (automatic),77.15,No
0191-EQUUH,Female,No,0,No,Bank transfer (automatic),35.05,No
7134-HBPBS,Female,No,1,Yes,Bank transfer (automatic),108.1,No
3489-HHPFY,Female,Yes,0,Yes,Electronic check,84.05,No
2926-JEJJC,Female,No,0,Yes,Bank transfer (automatic),20.2,No
8601-QACRS,Female,No,0,Yes,Mailed check,50.6,Yes
4950-BDEUX,Male,No,0,No,Electronic check,49.2,No
5789-LDFXO,Male,No,0,Yes,Electronic check,24.6,No
0508-OOLTO,Female,Yes,0,Yes,Electronic check,71.65,No
2984-TBYKU,Male,Yes,0,Yes,Credit card (automatic),104.9,No
9822-WMWVG,Female,No,0,Yes,Electronic check,106.5,No
2391-SOORI,Male,No,0,Yes,Electronic check,49.35,Yes
9040-KZVWO,Male,No,0,Yes,Bank transfer (automatic),75.5,No
2645-QTLMB,Male,No,0,Yes,Electronic check,94.25,Yes
4806-HIPDW,Female,Yes,0,Yes,Electronic check,68.95,Yes
1548-ARAGG,Female,Yes,0,Yes,Mailed check,58.5,No
6339-RZCBJ,Male,No,0,Yes,Credit card (automatic),78.9,No
4424-TKOPW,Male,No,1,Yes,Electronic check,93.85,Yes
4415-WNGVR,Female,Yes,1,Yes,Electronic check,79.2,No
2522-AHJXR,Male,Yes,0,Yes,Bank transfer (automatic),109.45,No
0412-UCCNP,Male,No,0,Yes,Electronic check,59.2,No
1816-FLZDK,Male,No,0,No,Mailed check,29.15,No
7096-UCLNH,Male,No,0,Yes,Mailed check,20.05,No
8443-ZRDBZ,Male,No,0,Yes,Electronic check,76.05,Yes
9136-ALYBR,Male,No,0,No,Mailed check,24.45,Yes
4615-PIVVU,Female,No,0,Yes,Credit card (automatic),66.5,No
8885-QSQBX,Female,No,0,Yes,Bank transfer (automatic),49.55,No
7479-NITWS,Male,No,0,Yes,Credit card (automatic),89.35,Yes
8617-ENBDS,Male,No,0,Yes,Credit card (automatic),73.6,No
9385-NXKDA,Female,Yes,0,Yes,Credit card (automatic),82.65,No
0430-IHCDJ,Male,No,0,Yes,Electronic check,49,No
2959-MJHIC,Male,Yes,0,Yes,Electronic check,80.35,Yes
6674-KVJHG,Female,No,0,Yes,Electronic check,25.2,No
1814-DKOLC,Female,No,0,Yes,Mailed check,25.45,No
4201-JMNGR,Female,No,1,Yes,Electronic check,55.8,Yes
9351-HXDMR,Male,Yes,0,Yes,Credit card (automatic),110.9,No
3537-HPKQT,Female,Yes,0,Yes,Credit card (automatic),77.75,No
2129-ALKBS,Female,Yes,0,Yes,Electronic check,26.2,No
5821-MMEIL,Female,Yes,0,Yes,Bank transfer (automatic),19.9,No
5960-WPXQM,Male,No,0,Yes,Electronic check,79.05,Yes
0684-AOSIH,Male,Yes,0,Yes,Electronic check,95,Yes
8260-NGFNY,Female,No,0,No,Mailed check,25.2,Yes
1309-XGFSN,Male,Yes,1,Yes,Electronic check,80.85,No
1866-RZZQS,Male,No,1,Yes,Electronic check,98.4,Yes
6968-URWQU,Male,Yes,0,Yes,Mailed check,56.35,No
4742-TXUEX,Female,Yes,0,Yes,Bank transfer (automatic),19.3,No
9631-XEYKE,Male,No,0,Yes,Bank transfer (automatic),50.4,No
8631-NBHFZ,Male,Yes,1,Yes,Credit card (automatic),79.4,Yes
1335-MXCSE,Male,Yes,0,Yes,Credit card (automatic),55.25,No
8873-TMKGR,Male,No,0,Yes,Mailed check,19.1,No
8800-JOOCF,Female,No,0,Yes,Electronic check,84.05,No
1469-LBJQJ,Female,Yes,0,Yes,Electronic check,105.2,No
4958-XCBDQ,Male,No,1,Yes,Electronic check,101.4,Yes
8337-UPOAQ,Male,Yes,1,Yes,Electronic check,89.8,Yes
0064-YIJGF,Male,Yes,0,Yes,Bank transfer (automatic),75.75,No
2386-OWURY,Female,No,0,Yes,Electronic check,95.3,No
1725-IQNIY,Male,Yes,0,Yes,Bank transfer (automatic),109.75,Yes
0310-VQXAM,Male,No,0,Yes,Mailed check,19.85,No
6598-RFFVI,Male,No,0,Yes,Credit card (automatic),19.3,Yes
3453-RTHJQ,Male,No,0,Yes,Electronic check,69.1,No
6712-OAWRH,Female,No,1,Yes,Electronic check,91.25,Yes
6278-FEPBZ,Female,No,0,Yes,Mailed check,20.25,No
4280-DLSHD,Male,Yes,0,Yes,Mailed check,54.75,No
1508-DFXCU,Male,No,0,Yes,Electronic check,81.45,No
8614-VGMMV,Female,No,0,Yes,Electronic check,49.1,Yes
7868-BGSZA,Male,Yes,0,Yes,Electronic check,80.2,No
2800-QQUSO,Male,No,0,Yes,Electronic check,100.3,No
2930-UOTMB,Female,No,0,Yes,Credit card (automatic),65.25,Yes
7973-DZRKH,Female,No,0,Yes,Credit card (automatic),90.95,No
5914-DVBWJ,Female,No,1,Yes,Electronic check,85.45,Yes
7698-YFGEZ,Male,No,0,Yes,Mailed check,20,No
2533-QVMSK,Male,Yes,0,Yes,Electronic check,94.1,Yes
9773-PEQBZ,Male,No,0,Yes,Electronic check,79.85,No
8644-XLFBW,Male,No,1,Yes,Electronic check,71.65,Yes
0650-BWOZN,Female,No,1,Yes,Electronic check,73.55,No
8625-AZYZY,Male,Yes,0,Yes,Electronic check,104.65,Yes
7785-RDVIG,Female,Yes,0,Yes,Mailed check,19.3,No
9602-WCXPI,Male,No,0,Yes,Credit card (automatic),20.15,No
2903-YYTBW,Male,Yes,0,Yes,Electronic check,44.55,No
3620-MWJNE,Male,No,0,Yes,Mailed check,54.45,No
8573-JGCZW,Male,No,0,Yes,Bank transfer (automatic),19.65,No
6837-HAEVO,Male,Yes,0,Yes,Electronic check,105,No
6701-YVNQG,Male,Yes,0,Yes,Credit card (automatic),88.7,No
9306-CPCBC,Female,No,0,Yes,Electronic check,74.25,Yes
4304-XUMGI,Male,Yes,1,Yes,Bank transfer (automatic),75.15,No
9504-YAZWB,Female,No,0,Yes,Mailed check,20.25,No
8819-ZBYNA,Female,Yes,0,Yes,Credit card (automatic),109.1,No
6174-NRBTZ,Male,No,0,No,Bank transfer (automatic),30.75,No
9481-IEBZY,Male,Yes,1,Yes,Credit card (automatic),112.9,No
1833-VGRUM,Female,No,1,Yes,Electronic check,74.2,Yes
6137-NICCO,Female,Yes,0,Yes,Mailed check,94.05,No
9065-ZCPQX,Male,Yes,0,Yes,Bank transfer (automatic),78.85,No
6402-EJMWF,Male,No,0,Yes,Mailed check,55.3,No
3620-EHIMZ,Female,Yes,0,Yes,Mailed check,19.35,No
3213-VVOLG,Male,Yes,0,Yes,Mailed check,25.35,No
6870-ECSHE,Female,No,0,Yes,Mailed check,20.45,No
8747-UDCOI,Female,Yes,0,Yes,Bank transfer (automatic),19.35,No
8374-XGEJJ,Male,Yes,1,Yes,Electronic check,101,Yes
2656-TABEH,Male,Yes,0,Yes,Electronic check,100.2,Yes
6946-LMSQS,Male,Yes,1,Yes,Electronic check,89.05,Yes
4626-OZDTJ,Female,Yes,0,Yes,Credit card (automatic),78.65,No
9169-BSVIN,Male,No,0,Yes,Bank transfer (automatic),74.75,No
2325-ZUSFD,Female,Yes,0,Yes,Bank transfer (automatic),70.1,Yes
8194-PEEBY,Female,Yes,0,Yes,Mailed check,19.9,No
6872-HXFNF,Female,Yes,0,Yes,Bank transfer (automatic),58.35,No
3932-CMDTD,Female,No,0,Yes,Electronic check,105.65,Yes
7714-YXSMB,Female,No,0,Yes,Bank transfer (automatic),100.5,No
8387-UGUSU,Female,Yes,0,Yes,Mailed check,20.05,No
1080-BWSYE,Male,Yes,1,Yes,Credit card (automatic),25.65,No
4039-HEUNW,Male,Yes,1,Yes,Electronic check,96.5,Yes
1194-HVAIF,Female,Yes,0,Yes,Credit card (automatic),95,No
0812-WUPTB,Male,Yes,1,Yes,Mailed check,70.85,Yes
3594-UVONA,Female,No,0,Yes,Credit card (automatic),85.95,Yes
0004-TLHLJ,Male,No,0,Yes,Electronic check,73.9,Yes
1767-TGTKO,Female,Yes,0,Yes,Electronic check,45.45,No
8439-LTUGF,Male,No,0,Yes,Credit card (automatic),20,No
8805-JNRAZ,Female,No,0,Yes,Mailed check,49.2,No
5089-IFSDP,Female,Yes,0,Yes,Bank transfer (automatic),109.45,Yes
6418-HNFED,Male,Yes,0,Yes,Credit card (automatic),83.25,No
0206-OYVOC,Female,Yes,0,Yes,Mailed check,19.25,No
7291-CDTMJ,Male,No,0,Yes,Bank transfer (automatic),19.65,No
7128-GGCNO,Male,No,0,Yes,Bank transfer (automatic),72.8,No
0237-YFUTL,Female,Yes,0,Yes,Bank transfer (automatic),109.65,No
7691-KGKGP,Male,Yes,0,Yes,Credit card (automatic),65,No
6710-HSJRD,Male,Yes,0,Yes,Electronic check,114.1,No
3675-EQOZA,Male,No,0,Yes,Bank transfer (automatic),20.65,No
0840-DCNZE,Male,No,0,Yes,Bank transfer (automatic),86.95,No
1732-FEKLD,Female,No,0,Yes,Bank transfer (automatic),94.75,No
9862-KJTYK,Male,No,0,No,Credit card (automatic),25.35,No
0479-HMSWA,Female,No,0,Yes,Electronic check,105.45,No
5854-KSRBJ,Male,Yes,0,Yes,Mailed check,25.4,No
0365-BZUWY,Male,Yes,0,Yes,Electronic check,102.55,No
4817-VYYWS,Female,No,0,Yes,Electronic check,100.2,Yes
5701-SVCWR,Female,No,0,Yes,Mailed check,24,No
3129-AAQOU,Female,Yes,0,Yes,Mailed check,25.6,No
4922-CVPDX,Female,Yes,0,Yes,Credit card (automatic),73.5,No
1396-QWFBJ,Female,Yes,0,Yes,Bank transfer (automatic),74.05,Yes
1357-BIJKI,Male,Yes,0,Yes,Electronic check,98.25,No
1099-BTKWT,Female,Yes,0,No,Electronic check,54.4,No
5299-SJCZT,Male,No,0,Yes,Bank transfer (automatic),101.55,Yes
2018-PZKMU,Male,Yes,0,Yes,Electronic check,103.1,No
7340-KEFQE,Female,Yes,0,No,Bank transfer (automatic),34.2,No
4570-QHXHL,Female,No,0,Yes,Electronic check,43.75,No
2403-BCASL,Male,Yes,1,Yes,Electronic check,111.95,Yes
7392-YYPYJ,Male,No,0,Yes,Electronic check,100.65,No
2898-LSJGD,Female,Yes,0,No,Electronic check,55.95,Yes
2223-GDSHL,Male,Yes,0,Yes,Bank transfer (automatic),116.05,No
7359-PTSXY,Male,No,0,Yes,Electronic check,45.75,Yes
9470-RTWDV,Male,Yes,0,Yes,Credit card (automatic),82,No
2176-OSJUV,Male,Yes,0,Yes,Bank transfer (automatic),65.15,No
9348-YVOMK,Male,No,0,Yes,Credit card (automatic),44.8,No
8104-OSKWT,Female,No,0,Yes,Electronic check,79.8,No
4521-YEEHE,Female,Yes,0,Yes,Electronic check,88.85,No
4090-KPJIP,Female,No,0,Yes,Electronic check,74.95,No
3786-WOVKF,Female,Yes,1,Yes,Bank transfer (automatic),106.85,No
4503-BDXBD,Male,No,0,Yes,Electronic check,74.95,Yes
6086-ESGRL,Female,No,0,Yes,Credit card (automatic),80.15,Yes
2592-HODOV,Male,No,0,Yes,Credit card (automatic),19.3,No
3886-CERTZ,Female,Yes,0,Yes,Electronic check,109.25,Yes
7995-ZHHNZ,Male,Yes,0,Yes,Credit card (automatic),56.1,No
3824-RHKVR,Female,No,0,Yes,Credit card (automatic),19.7,No
5816-SCGFC,Female,No,1,Yes,Mailed check,51.3,No
5989-AXPUC,Female,Yes,0,Yes,Mailed check,118.6,No
4979-HPRFL,Male,Yes,0,Yes,Bank transfer (automatic),24.15,No
8590-OHDIW,Female,Yes,0,Yes,Mailed check,20.3,No
8015-IHCGW,Female,Yes,0,Yes,Electronic check,115.5,No
2332-TODQS,Female,No,0,Yes,Credit card (automatic),25.05,No
9278-VZKCD,Female,Yes,1,Yes,Electronic check,109.1,No
8008-OTEZX,Female,Yes,0,Yes,Mailed check,19.65,No
2773-OVBPK,Male,Yes,0,Yes,Bank transfer (automatic),111.3,No
5999-LCXAO,Female,No,0,No,Mailed check,29.9,No
5206-XZZQI,Male,No,0,Yes,Mailed check,80.6,No
4803-LBYPN,Male,Yes,0,Yes,Mailed check,20.8,No
5759-RCVCB,Female,No,0,No,Credit card (automatic),35.2,Yes
6372-RFVNS,Female,Yes,0,Yes,Electronic check,78.8,Yes
2139-FQHLM,Male,No,0,Yes,Mailed check,89.95,No
8261-GWDBQ,Female,Yes,1,Yes,Bank transfer (automatic),116.05,No
1093-YSWCA,Male,No,0,Yes,Credit card (automatic),19.55,No
8938-UMKPI,Female,No,0,Yes,Electronic check,106.4,Yes
0991-BRRFB,Male,No,0,Yes,Electronic check,49.4,Yes
3882-IYOIJ,Female,Yes,0,Yes,Credit card (automatic),115.25,No
8749-TZYEC,Male,Yes,0,Yes,Credit card (automatic),24.8,No
1755-FZQEC,Male,No,0,Yes,Mailed check,19.9,No
3115-JPJDD,Female,Yes,0,Yes,Credit card (automatic),81.25,No
5600-KTXFM,Male,Yes,0,Yes,Mailed check,69.95,No
3871-IKPYH,Male,No,1,Yes,Electronic check,69.1,Yes
6319-IEJWJ,Male,Yes,0,Yes,Electronic check,90.2,Yes
9025-AOMKI,Female,No,0,Yes,Bank transfer (automatic),93.55,Yes
6339-TBELP,Male,No,0,Yes,Credit card (automatic),86.4,No
7964-YESJC,Female,Yes,0,Yes,Mailed check,66.3,No
6173-GOLSU,Male,Yes,1,Yes,Credit card (automatic),94.65,No
5275-SQEIZ,Male,No,0,Yes,Mailed check,80.85,Yes
7716-YTYHG,Female,Yes,0,Yes,Mailed check,82.05,Yes
9938-ZREHM,Female,Yes,0,Yes,Mailed check,72.1,No
7950-XWOVN,Male,No,0,No,Mailed check,34.7,No
4390-KYULV,Male,Yes,0,Yes,Credit card (automatic),20.55,Yes
4647-MUZON,Female,Yes,0,Yes,Credit card (automatic),95.95,No
9702-AIUJO,Male,Yes,0,Yes,Bank transfer (automatic),44.8,No
8849-PRIQJ,Female,Yes,0,Yes,Electronic check,109.4,No
8851-RAGOV,Female,Yes,0,Yes,Mailed check,71.05,No
1304-NECVQ,Female,No,1,Yes,Electronic check,78.55,Yes
5396-IZEPB,Male,No,0,Yes,Credit card (automatic),19.7,No
1729-VLAZJ,Female,No,0,No,Mailed check,40.25,No
8285-ABVLB,Female,Yes,0,Yes,Credit card (automatic),19.85,No
0701-TJSEF,Male,No,0,Yes,Bank transfer (automatic),68.25,No
5712-VBOXD,Female,No,0,Yes,Credit card (automatic),20.15,No
6629-LADHQ,Female,No,0,Yes,Mailed check,50.95,No
8945-GRKHX,Female,No,0,Yes,Electronic check,78.65,Yes
1559-DTODC,Male,No,0,No,Bank transfer (automatic),25.15,No
4797-MIWUM,Male,Yes,0,Yes,Bank transfer (automatic),20.25,No
6959-UWKHF,Male,No,0,Yes,Electronic check,42.9,Yes
8720-RQSBJ,Male,No,1,Yes,Electronic check,44,No
4537-CIBHB,Female,Yes,0,Yes,Mailed check,20.25,No
3815-SLMEF,Female,No,0,No,Mailed check,34.25,Yes
5154-VEKBL,Female,No,0,No,Mailed check,58.5,Yes
4324-AHJKS,Female,No,0,Yes,Credit card (automatic),55.8,No
4355-CVPVS,Female,Yes,0,Yes,Bank transfer (automatic),88.9,No
4495-LHSSK,Female,No,0,Yes,Mailed check,57.65,No
5655-JSMZM,Male,No,1,Yes,Electronic check,96.2,Yes
5915-ANOEI,Male,Yes,0,Yes,Mailed check,79.15,No
9861-PDSZP,Female,No,0,Yes,Credit card (automatic),108.05,No
4505-EXZHB,Female,No,1,Yes,Electronic check,74.4,Yes
7225-CBZPL,Male,Yes,1,Yes,Electronic check,94.8,No
6704-UTUKK,Male,Yes,0,No,Electronic check,45.9,No
4587-VVTOX,Female,Yes,0,Yes,Electronic check,105.3,Yes
2019-HDCZY,Male,Yes,0,Yes,Electronic check,102.6,No
4652-NNHNY,Male,Yes,0,Yes,Bank transfer (automatic),73.85,Yes
8788-DOXSU,Male,No,0,Yes,Bank transfer (automatic),61.35,No
7404-JLKQG,Female,No,0,Yes,Electronic check,57.55,No
7421-ZLUPA,Female,No,0,No,Mailed check,29.25,No
8972-HJWNV,Female,Yes,1,Yes,Electronic check,84.55,Yes
3274-NSDWE,Female,No,0,Yes,Credit card (automatic),19.6,No
2632-IVXVF,Female,Yes,0,Yes,Credit card (automatic),111.75,No
3692-JHONH,Female,Yes,1,Yes,Electronic check,106.5,No
8915-NNTRC,Male,Yes,0,Yes,Credit card (automatic),107.7,No
5914-GXMDA,Female,Yes,0,Yes,Mailed check,19.3,No
7463-IFMQU,Female,Yes,0,Yes,Bank transfer (automatic),20.05,No
2920-RNCEZ,Male,Yes,0,Yes,Credit card (automatic),69.95,No
2541-YGPKE,Male,Yes,0,Yes,Credit card (automatic),63.7,No
8515-OCTJS,Female,No,0,Yes,Credit card (automatic),24.75,Yes
5382-TEMLV,Male,No,0,Yes,Bank transfer (automatic),50.9,No
3441-CGZJH,Female,Yes,0,No,Credit card (automatic),60.4,No
9592-ERDKV,Male,Yes,0,Yes,Mailed check,79.25,No
2860-RANUS,Female,No,1,Yes,Credit card (automatic),85.8,Yes
5261-QSHQM,Female,No,0,No,Electronic check,24.45,Yes
4778-IZARL,Male,Yes,0,Yes,Credit card (automatic),110.1,No
0432-CAJZV,Male,No,0,Yes,Mailed check,90.7,No
7008-LZVOZ,Male,Yes,0,Yes,Credit card (automatic),25.3,No
8868-WOZGU,Male,No,0,Yes,Electronic check,105.7,Yes
1200-TUZHR,Female,No,1,Yes,Electronic check,85.2,No
9365-CSLBQ,Male,No,0,Yes,Mailed check,24.35,No
1334-FJSVR,Male,No,0,No,Electronic check,24.25,Yes
5884-FBCTL,Female,Yes,0,Yes,Bank transfer (automatic),25.1,No
7130-CTCUS,Male,Yes,1,Yes,Bank transfer (automatic),54.55,No
6242-FEGFD,Male,Yes,0,Yes,Mailed check,96.6,No
7625-XCQRH,Female,No,0,Yes,Electronic check,76.5,Yes
6194-HBGQN,Male,No,0,Yes,Credit card (automatic),81.15,No
7634-WSWDB,Female,No,0,No,Electronic check,38.5,No
6986-IXNDM,Male,No,0,Yes,Electronic check,92.9,No
1731-TVIUK,Female,No,0,Yes,Electronic check,93.5,Yes
2987-BJXIK,Female,No,0,Yes,Mailed check,84.7,No
9769-TSBZE,Female,No,0,Yes,Electronic check,66,No
0406-BPDVR,Female,Yes,1,Yes,Credit card (automatic),101.5,Yes
0618-XWMSS,Male,No,0,Yes,Bank transfer (automatic),74.9,Yes
1395-WSWXR,Male,No,0,Yes,Mailed check,20.75,No
6023-GSSXW,Female,Yes,0,Yes,Credit card (automatic),61.45,No
6752-APNJL,Male,Yes,0,Yes,Mailed check,54.5,No
5276-KQWHG,Female,No,1,Yes,Electronic check,69.6,Yes
